wind,solar,base,float
3.252594444,0,20,1500
2.338025556,0,20,1500
1.679458889,0,20,1500
1.010237778,0,20,1500
2.567796667,0,20,1500
3.542357778,0,20,1500
3.547507778,0,20,1500
3.435075,0,20,1500
3.538217222,0,20,1500
3.464988333,0.70972,20,1500
1.261871667,0.83626,20,1500
0.942181111,0.78394,20,1500
1.447627222,0.77882,20,1500
0.698149444,0.78812,20,1500
0.292942111,0.86582,20,1500
0.037779772,0.84766,20,1500
0.036119994,0.75286,20,1500
0.012099172,0.47168,20,1500
0.036102556,0,20,1500
0.017052228,0,20,1500
0.064434611,0,20,1500
0.335584278,0,20,1500
0.326910167,0,20,1500
0.466888889,0,20,1500
0.835183333,0,20,1500
1.197880556,0,20,1500
2.219918333,0,20,1500
1.807368889,0,20,1500
2.528323333,0,20,1500
2.110233333,0,20,1500
3.027442222,0,20,1500
3.223411111,0,20,1500
2.989253333,0,20,1500
2.617635,0.23416,20,1500
1.209626111,0.30876,20,1500
0.63906,0.59948,20,1500
0.458485556,0.32856,20,1500
0.243359222,0.44808,20,1500
0.140090611,0.7012,20,1500
0.089455056,0.96812,20,1500
0.138637556,1.0769,20,1500
0.087870056,0.94446,20,1500
0.036153356,0.0137902,20,1500
0.119836,0,20,1500
0.201233,0,20,1500
0.437734222,0,20,1500
0.360815222,0,20,1500
0.211830444,0,20,1500
0.150257833,0,20,1500
0.695045556,0,20,1500
1.728955556,0,20,1500
3.210117222,0,20,1500
3.541286667,0,20,1500
3.060697778,0,20,1500
2.535575,0,20,1500
2.718460556,0,20,1500
2.637603333,0,20,1500
2.167567778,0.52886,20,1500
1.109938333,0.84162,20,1500
0.613214444,0.80022,20,1500
0.578056667,0.86838,20,1500
0.240968333,0.88488,20,1500
0.132571222,0.80176,20,1500
0.034649144,0.6601,20,1500
0.008503633,0.49384,20,1500
0,0.31636,20,1500
0,0,20,1500
0,0,20,1500
0,0,20,1500
0.022628633,0,20,1500
0.1087055,0,20,1500
0.194448611,0,20,1500
0.250192944,0,20,1500
0.2776955,0,20,1500
1.162153889,0,20,1500
2.020885556,0,20,1500
2.063091667,0,20,1500
0.237530889,0,20,1500
0.588647778,0,20,1500
0.967995556,0,20,1500
1.628224444,0,20,1500
2.086784444,0.67384,20,1500
0.730730556,0.83624,20,1500
0.281126833,0.87362,20,1500
0.270620167,0.87022,20,1500
0.305885833,0.8472,20,1500
0.244370778,0.8503,20,1500
0.409936111,0.78338,20,1500
0.347377778,0.67472,20,1500
0.363463833,0.51324,20,1500
0.642491111,0,20,1500
1.123867778,0,20,1500
2.612022778,0,20,1500
3.383108889,0,20,1500
3.539260556,0,20,1500
3.565794444,0,20,1500
3.565830556,0,20,1500
3.537473333,0,20,1500
3.505556667,0,20,1500
3.564966111,0,20,1500
3.401793333,0,20,1500
3.546243333,0,20,1500
3.576066111,0,20,1500
0.602988889,0,20,1500
0.204481444,0,20,1500
0.145354222,0.086208,20,1500
0.030035356,0.175448,20,1500
0,0.42988,20,1500
0.010497356,0.6982,20,1500
0.1345715,0.78548,20,1500
0.191411722,0.79436,20,1500
0.605717222,0.54912,20,1500
0.776034444,0.4645,20,1500
0.232591389,0.57904,20,1500
0.04205055,0.015455,20,1500
0.267616222,0,20,1500
0.258278833,0,20,1500
0.04323595,0,20,1500
0.112925222,0,20,1500
0.304622389,0,20,1500
0.196725778,0,20,1500
0.114046833,0,20,1500
0.001759502,0,20,1500
0,0,20,1500
0,0,20,1500
0,0,20,1500
0,0,20,1500
0,0,20,1500
0,0,20,1500
0,0.171582,3,0
0,0.44814,3,0
0.024735133,0.7015,3,0
0.071061611,0.64848,3,0
0.107985111,0.70362,3,0
0.408145,0.71768,3,0
0.385766222,0.81506,3,0
0.747734444,0.77834,3,0
0.76042,0.72746,20,1500
0.599923889,0.0185934,20,1500
0.221293056,0,20,1500
0.342124333,0,20,1500
0.883872778,0,20,1500
1.536718889,0,20,1500
1.953665556,0,20,1500
2.068183333,0,20,1500
1.208948889,0,20,1500
1.909957222,0,20,1500
1.224552778,0,20,1500
1.561636667,0,20,1500
0.878730556,0,20,1500
0.643726667,0,20,1500
0.954595,0,20,1500
0.718684444,0,20,1500
1.015444444,0.24108,20,1500
1.366786667,0.37988,20,1500
0.704281667,0.67028,20,1500
0.552776833,0.53976,20,1500
0.329099389,0.52586,20,1500
0.360261278,0.54412,20,1500
0.365925611,0.129748,20,1500
0.387796222,0.030422,20,1500
0.376113111,0.02324,20,1500
0.638904444,0,20,1500
2.092431667,0,20,1500
2.33233,0,20,1500
2.626421667,0,20,1500
3.286645556,0,20,1500
3.050377778,0,20,1500
3.435925556,0,20,1500
2.977768889,0,20,1500
2.836008333,0,20,1500
2.871438333,0,20,1500
3.078945556,0,20,1500
3.388193889,0,20,1500
3.069885,0,20,1500
2.824139444,0,20,1500
3.459295,0,20,1500
3.448058889,0.84572,20,1500
3.390361111,0.9905,20,1500
2.715718333,0.9918,20,1500
2.101771667,0.9562,20,1500
1.278408889,0.94258,20,1500
1.719488889,0.95914,20,1500
1.509481111,0.97798,20,1500
1.300970556,0.97302,20,1500
1.449858889,0.86696,20,1500
1.728067778,0.0093052,20,1500
2.056566667,0,20,1500
2.229833333,0,20,1500
2.120327778,0,20,1500
2.049818333,0,20,1500
3.097624444,0,20,1500
3.208867222,0,20,1500
2.883625,0,20,1500
3.234655,0,20,1500
3.341323333,0,20,1500
2.970379444,0,20,1500
2.138576667,0,20,1500
2.009772778,0,20,1500
1.269842222,0,20,1500
2.042939444,0,20,1500
1.258265556,0.77626,20,1500
1.14245,0.89612,20,1500
1.021418889,0.90312,20,1500
2.443123889,0.87416,20,1500
1.325470556,0.8827,20,1500
0.739812778,0.91388,20,1500
1.281535556,0.94122,20,1500
1.640910556,0.93032,20,1500
1.006299444,0.83594,20,1500
0.616938889,0.0088216,20,1500
0.820308333,0,20,1500
1.250051667,0,20,1500
1.73092,0,20,1500
2.611637778,0,20,1500
2.916852222,0,20,1500
2.761372222,0,20,1500
2.132156667,0,20,1500
2.123053333,0,20,1500
2.391757778,0,20,1500
2.876346111,0,20,1500
2.019337222,0,20,1500
1.519335556,0,20,1500
2.204357222,0,20,1500
2.486536667,0,20,1500
2.451065556,0.95936,20,1500
2.762493333,1.0769,20,1500
3.008001111,1.0769,20,1500
2.050732222,1.07122,20,1500
0.794243333,1.03894,20,1500
0.323800056,1.0515,20,1500
0.167331,1.06844,20,1500
0.151055889,1.06838,20,1500
0.127919667,0.93698,20,1500
0.413111722,0.0064668,20,1500
0.884296667,0,20,1500
1.856066111,0,20,1500
2.663122222,0,20,1500
3.396745556,0,20,1500
3.564295,0,20,1500
3.576066111,0,20,1500
3.576046111,0,20,1500
3.5749,0,20,1500
3.567681667,0,20,1500
3.574719444,0,20,1500
3.576066111,0,20,1500
3.573997778,0,20,1500
3.574345,0,20,1500
3.498596111,0,20,1500
3.042448889,0.92586,20,1500
2.108511111,1.061,20,1500
2.281823889,1.05182,20,1500
1.630870556,1.0135,20,1500
0.761723889,0.98618,20,1500
0.249516333,1.00132,20,1500
0.0190848,1.02364,20,1500
0.01811665,1.0245,20,1500
0.028531144,0.92134,20,1500
0.0607955,0.0089204,20,1500
0.291654778,0,20,1500
1.447847222,0,20,1500
2.241980556,0,20,1500
2.384836111,0,20,1500
2.560964444,0,20,1500
3.103633333,0,20,1500
3.007939444,0,20,1500
2.963913889,0,20,1500
2.634505556,0,20,1500
2.973828889,0,20,1500
3.544771667,0,20,1500
3.573924444,0,20,1500
3.574282222,0,20,1500
3.574615556,0,20,1500
3.296559444,0.91002,20,1500
1.558455,1.03746,20,1500
0.724090556,1.02844,20,1500
0.285609167,0.98844,20,1500
0.143025222,0.96266,20,1500
0.023116922,0.9785,20,1500
0,1.0065,20,1500
0.018865522,1.01054,20,1500
0.02962565,0.91404,20,1500
0.009537811,0.0097548,20,1500
0.013390733,0,20,1500
0.015616861,0,20,1500
0.027923978,0,20,1500
0.095403167,0,20,1500
0.241964889,0,20,1500
0.811958889,0,20,1500
0.85629,0,20,1500
0.582576667,0,20,1500
1.04618,0,20,1500
1.533132222,0,20,1500
2.561897222,0,20,1500
2.683304444,0,20,1500
2.271515,0,20,1500
2.819646667,0,20,1500
2.724247778,0.62748,20,1500
0.713907778,0.815,20,1500
0.294829889,0.83914,20,1500
0.142892778,0.85284,20,1500
0.030438856,0.82474,20,1500
0.04098795,0.82442,20,1500
0.115862611,0.84728,20,1500
0.129192556,0.7099,20,1500
0.096058278,0.59426,20,1500
0.050606094,0.008003,20,1500
0.223893722,0,20,1500
0.22644,0,20,1500
0.342570111,0,20,1500
0.605497778,0,20,1500
0.722121667,0,20,1500
0.819818889,0,20,1500
1.354426111,0,20,1500
1.163655556,0,20,1500
1.09766,0,20,1500
0.738363889,0,20,1500
0.838856111,0,20,1500
0.804631667,0,20,1500
1.022291667,0,20,1500
1.57645,0,20,1500
2.516327222,0.212380022,20,1500
0.806751667,0.59696,20,1500
0.429622167,0.88902,20,1500
0.62513,0.72584,20,1500
1.09797,0.81114,20,1500
0.597045556,0.74876,20,1500
0.256331222,0.6896,20,1500
0.049910294,0.5822,20,1500
0.032282122,0.6529,20,1500
0.037199828,0.0161784,20,1500
0.029810867,0,20,1500
0.006352139,0,20,1500
0.030360933,0,20,1500
0.277606611,0,20,1500
0.71659,0,20,1500
1.011991111,0,20,1500
0.150891444,0,20,1500
0.349825833,0,20,1500
2.595726111,0,20,1500
1.918749444,0,20,1500
1.900819444,0,20,1500
1.245562222,0,20,1500
1.684187778,0,20,1500
1.067717778,0,20,1500
1.107972778,0.65234,20,1500
0.975576667,0.73828,20,1500
1.027301667,0.69456,20,1500
0.463671389,0.64774,20,1500
0.371390556,0.65178,20,1500
0.491275,0.80116,20,1500
0.620862222,0.8875,20,1500
0.843143889,0.81354,20,1500
0.964415556,0.8656,20,1500
0.823024444,0.0159708,20,1500
1.275103889,0,20,1500
1.555502778,0,20,1500
2.549302778,0,20,1500
3.288060556,0,20,1500
3.353413889,0,20,1500
3.393473333,0,20,1500
2.302613333,0,20,1500
1.564127778,0,20,1500
0.953642778,0,20,1500
1.657052778,0,20,1500
1.611749444,0,20,1500
1.310047778,0,20,1500
1.050501667,0,20,1500
1.507405,0,20,1500
1.98413,0.3351,20,1500
2.217517778,0.61236,20,1500
1.537026667,0.67816,20,1500
0.948799444,0.70116,20,1500
0.736317778,0.57652,20,1500
0.815387222,0.61894,20,1500
0.559669444,0.5084,20,1500
0.654346111,0.46766,20,1500
0.738274444,0.23358,20,1500
1.081444444,0,20,1500
1.562273333,0,20,1500
1.980613889,0,20,1500
2.67965,0,20,1500
3.017235556,0,20,1500
2.174846111,0,20,1500
2.595238889,0,20,1500
2.363548889,0,20,1500
2.364842778,0,20,1500
0.961825,0,20,1500
0.3419795,0,20,1500
0.738385556,0,20,1500
0.500591444,0,20,1500
0.629480556,0,20,1500
0.63494,0,20,1500
0.657155556,0.8271,20,1500
0.372802389,0.9474,20,1500
0.634813889,0.94158,20,1500
1.148659444,0.92082,20,1500
0.904935,0.9098,20,1500
0.617458333,0.92226,20,1500
0.549521611,0.93226,20,1500
0.903602778,0.93068,20,1500
0.705807222,0.81674,20,1500
0.377880833,0.01172,20,1500
0.590928333,0,20,1500
0.330883111,0,20,1500
0.665507222,0,20,1500
1.117978333,0,20,1500
1.864017222,0,20,1500
3.126429444,0,20,1500
2.889017778,0,20,1500
2.837012222,0,20,1500
2.441297222,0,20,1500
2.215308333,0,20,1500
2.646832778,0,20,1500
3.575387778,0,20,1500
3.576066111,0,20,1500
3.576066111,0,20,1500
3.576042778,0.7177,20,1500
2.378850556,0.89094,20,1500
1.848023889,0.9104,20,1500
1.483980556,0.9002,20,1500
0.94421,0.86454,20,1500
0.158173278,0.81432,20,1500
0.038903272,0.68934,20,1500
0,0.64416,20,1500
0,0.51162,20,1500
0,0.0107232,20,1500
0,0,20,1500
0.026704428,0,20,1500
0.021386089,0,20,1500
0.115788722,0,20,1500
0.1407145,0,20,1500
0.335831667,0,20,1500
0.961477222,0,20,1500
3.306595,0,20,1500
3.576066111,0,20,1500
3.576066111,0,20,1500
3.575070556,0,20,1500
3.215547778,0,20,1500
3.210428889,0,20,1500
3.139313889,0,20,1500
2.854206667,0.88686,20,1500
1.137303889,1.03228,20,1500
1.741483889,1.04358,20,1500
1.508286111,1.01388,20,1500
0.884290556,0.99296,20,1500
0.544986556,1.00268,20,1500
0.446464722,1.02218,20,1500
0.310042833,1.02074,20,1500
0.2348885,0.91016,20,1500
0.249816111,0.0142526,20,1500
0.262998722,0,20,1500
0.297642111,0,20,1500
0.387327111,0,20,1500
0.967071111,0,20,1500
0.695588889,0,20,1500
0.709230556,0,20,1500
0.77324,0,20,1500
1.024302778,0,20,1500
1.23796,0,20,1500
1.708803333,0,20,1500
1.261745556,0,20,1500
0.91797,0,20,1500
0.916638889,0,20,1500
1.294142778,0,20,1500
2.561715,0.85558,3,0
0.962577778,0.99918,3,0
0.065987056,1.01134,3,0
0,0.97952,3,0
0,0.95636,3,0
0,0.97398,3,0
0,1.00236,3,0
0.0109352,1.00758,3,0
0.053458506,0.90272,20,1500
0.074148333,0.015238,20,1500
0.060246278,0,20,1500
0.091552056,0,20,1500
0.027336956,0,20,1500
0.340114111,0,20,1500
0.910766111,0,20,1500
1.495239444,0,20,1500
1.909677222,0,20,1500
1.195508889,0,20,1500
1.561564444,0,20,1500
1.26504,0,20,1500
1.511271111,0,20,1500
2.375826667,0,20,1500
2.398162778,0,20,1500
2.593453333,0.0073306,20,1500
3.294588889,0.58666,20,1500
0.832362778,0.73452,20,1500
0.603062222,0.6981,20,1500
0.334411722,0.81966,20,1500
0.416591333,0.78424,20,1500
0.401170222,0.78828,20,1500
0.363363389,0.83796,20,1500
0.2285355,0.86638,20,1500
0.229317333,0.65814,20,1500
0.283519389,0.025484,20,1500
0.286098667,0,20,1500
0.466866,0,20,1500
0.574075556,0,20,1500
0.602832222,0,20,1500
0.582743333,0,20,1500
2.305919444,0,20,1500
3.019471667,0,20,1500
3.119626667,0,20,1500
3.537500556,0,20,1500
3.301425,0,20,1500
3.538585,0,20,1500
3.364067222,0,20,1500
3.253891111,0,20,1500
3.438143333,0.0063478,20,1500
2.810753889,0.87026,20,1500
1.255683333,1.00488,20,1500
1.420252778,1.0049,20,1500
1.582802778,0.97906,20,1500
2.197541667,0.9531,20,1500
2.333141667,0.9655,20,1500
1.908513889,0.98736,20,1500
1.649060556,0.98574,20,1500
1.400412222,0.78052,20,1500
1.095742778,0.014922,20,1500
0.831526111,0,20,1500
1.095127222,0,20,1500
2.098182778,0,20,1500
2.930426667,0,20,1500
3.172946667,0,20,1500
3.555003333,0,20,1500
3.541512778,0,20,1500
3.442226111,0,20,1500
3.537105,0,20,1500
3.520872778,0,20,1500
3.345932778,0,20,1500
3.396517778,0,20,1500
3.166964444,0,20,1500
3.013008333,0.0062166,20,1500
1.993789444,0.74476,20,1500
0.688579444,0.9046,20,1500
0.524513056,0.93412,20,1500
0.370378611,0.93188,20,1500
0.297370611,0.90838,20,1500
0.287111167,0.9252,20,1500
0.159325333,0.94792,20,1500
0.059488278,0.94498,20,1500
0.069546056,0.72712,20,1500
0.036238456,0.0162622,20,1500
0.117141333,0,20,1500
0.321456,0,20,1500
0.758501111,0,20,1500
1.373491667,0,20,1500
1.453896667,0,20,1500
1.593847222,0,20,1500
2.126186667,0,20,1500
1.366668333,0,20,1500
0.902132222,0,20,1500
1.015813889,0,20,1500
1.133996111,0,20,1500
0.893518333,0,20,1500
1.253631667,0,20,1500
1.405947222,0.0066952,20,1500
0.243364556,0.8939,20,1500
0.937533333,1.04246,20,1500
1.482599444,1.04748,20,1500
1.751202222,1.0257,20,1500
0.969664444,1.00824,20,1500
0.424019444,1.02636,20,1500
0.403166222,1.05066,20,1500
0.505376111,1.04948,20,1500
0.225304444,0.83848,20,1500
0.337240722,0.019559598,20,1500
0.283008333,0,20,1500
0.242252333,0,20,1500
0.072313389,0,20,1500
0.243605056,0,20,1500
0.816016111,0,20,1500
0.919185556,0,20,1500
0.277086667,0,20,1500
0.1897775,0,20,1500
0.624579444,0,20,1500
0.451941333,0,20,1500
1.354585,0,20,1500
1.274963333,0,20,1500
1.228585,0,20,1500
1.345002778,0.0068642,20,1500
1.170901667,0.90648,20,1500
0.691042222,1.03248,20,1500
0.519865667,1.03374,20,1500
0.4384915,1.00844,20,1500
0.973127778,0.98664,20,1500
1.821035556,0.9956,20,1500
0.644422222,1.0257,20,1500
0.860597222,1.02462,20,1500
0.999780556,0.8204,20,1500
1.037645,0.017815402,20,1500
1.319022222,0,20,1500
1.668868889,0,20,1500
1.982288333,0,20,1500
1.882269444,0,20,1500
2.21153,0,20,1500
2.18458,0,20,1500
2.08291,0,20,1500
1.186721111,0,20,1500
1.528428333,0,20,1500
1.315448333,0,20,1500
1.99894,0,20,1500
1.878346111,0,20,1500
1.522497222,0,20,1500
1.261793889,0.0072544,20,1500
1.283775556,0.73692,20,1500
0.607080556,0.89044,20,1500
1.174134444,0.87416,20,1500
0.651691667,0.85808,20,1500
0.704215556,0.85462,20,1500
0.489106,0.85328,20,1500
0.348565611,0.85786,20,1500
0.325762722,0.86288,20,1500
0.233898389,0.6916,20,1500
0.482392278,0.017434,20,1500
0.889947222,0,20,1500
1.989670556,0,20,1500
2.458039444,0,20,1500
2.527707222,0,20,1500
2.779661111,0,20,1500
2.719006667,0,20,1500
2.491376667,0,20,1500
1.939705,0,20,1500
2.014091111,0,20,1500
1.715243333,0,20,1500
1.339284444,0,20,1500
0.890821111,0,20,1500
1.623342222,0,20,1500
1.827030556,0.0073928,20,1500
2.647547222,0.92968,20,1500
0.514285444,1.05112,20,1500
0.332278,1.04848,20,1500
0.358057944,1.01926,20,1500
0.1595795,0.99552,20,1500
0.138558667,1.00702,20,1500
0.125108111,1.03088,20,1500
0.056507167,1.03662,20,1500
0.136157333,0.84182,20,1500
0.141354167,0.0196128,20,1500
0.358130556,0,20,1500
0.471122111,0,20,1500
1.000602778,0,20,1500
1.306261111,0,20,1500
2.866208889,0,20,1500
3.468095556,0,20,1500
2.686445556,0,20,1500
2.378392778,0,20,1500
1.269604444,0,20,1500
2.090717222,0,20,1500
2.502825556,0,20,1500
2.90953,0,20,1500
2.443228333,0,20,1500
2.802861667,0.0079696,20,1500
2.294168889,0.91838,20,1500
0.661280556,1.04328,20,1500
0.2602745,1.0413,20,1500
0.113714944,1.01528,20,1500
0.036185928,0.99856,20,1500
0.033489344,1.00876,20,1500
0.016336894,1.03522,20,1500
0.023845478,1.03796,20,1500
0.020700694,0.84038,20,1500
0.111204778,0.020696,20,1500
0.290215556,0,20,1500
0.039292011,0,20,1500
0,0,20,1500
0,0,20,1500
0,0,20,1500
0,0,20,1500
0,0,20,1500
0.028515467,0,20,1500
0.180823556,0,20,1500
0.434674889,0,20,1500
0.827517778,0,20,1500
1.714767222,0,20,1500
0.989357222,0,20,1500
0.738118333,0.0088006,20,1500
1.960738889,0.97148,20,1500
1.472713889,1.0769,20,1500
0.699667222,1.0769,20,1500
0.828673333,1.0769,20,1500
0.404414944,1.05732,20,1500
0.401794722,1.06136,20,1500
0.332783611,1.0769,20,1500
0.715851111,1.07782,20,1500
0.623947222,0.86392,20,1500
0.938761667,0.0195666,20,1500
2.068183333,0,20,1500
3.192246667,0,20,1500
3.546506667,0,20,1500
3.545349444,0,20,1500
3.45084,0,20,1500
3.00153,0,20,1500
2.44344,0,20,1500
2.115886111,0,20,1500
1.978356111,0,20,1500
2.511772778,0,20,1500
2.792694444,0,20,1500
1.393263333,0,20,1500
0.538748611,0,20,1500
0.73984,0.008773,20,1500
0.720954444,0.87802,20,1500
0.411080889,1.02798,20,1500
0.791894444,1.04356,20,1500
0.607974444,1.02128,20,1500
0.594224444,0.998,20,1500
0.321555833,1.00994,20,1500
0.260565833,1.02746,20,1500
0.247721167,1.02578,20,1500
0.175803389,0.82464,20,1500
0.216612556,0.023886,20,1500
0.354022389,0,20,1500
0.972699444,0,20,1500
1.218152778,0,20,1500
1.566610556,0,20,1500
1.549849444,0,20,1500
0.857295,0,20,1500
0.717991111,0,20,1500
1.300180556,0,20,1500
3.155363333,0,20,1500
1.964891667,0,20,1500
1.01147,0,20,1500
1.060233333,0,20,1500
0.559273333,0,20,1500
0.356474056,0.0093106,20,1500
0.310723333,0.85604,20,1500
0.031478456,1.00682,20,1500
0,1.02638,20,1500
0,1.00178,20,1500
0.001489328,0.98514,20,1500
0.032098333,0.9981,20,1500
0.033040061,1.015,20,1500
0.064116833,1.01458,20,1500
0.053918117,0.81342,20,1500
0.055303822,0.023578,20,1500
0.210127556,0,20,1500
0.303166833,0,20,1500
0.442842944,0,20,1500
0.872648889,0,20,1500
0.875827778,0,20,1500
0.640237778,0,20,1500
1.380840556,0,20,1500
2.039463333,0,20,1500
1.250541667,0,20,1500
0.867786667,0,20,1500
2.686563333,0,20,1500
3.147661111,0,20,1500
2.324859444,0,20,1500
3.275786111,0.0107904,20,1500
2.530752222,0.49158,20,1500
0.767172222,0.66224,20,1500
0.590583333,0.75308,20,1500
0.365078333,0.84082,20,1500
0.676487778,0.88748,20,1500
0.639282778,0.90262,20,1500
0.298345,0.90864,20,1500
0.040087072,0.90132,20,1500
0.03817035,0.69736,20,1500
0.037723811,0.03031,20,1500
0.222188167,0,20,1500
0.903671667,0,20,1500
0.868492222,0,20,1500
0.651952222,0,20,1500
2.602021111,0,20,1500
3.404585,0,20,1500
2.495158333,0,20,1500
1.692329444,0,20,1500
1.461341111,0,20,1500
2.696233889,0,20,1500
3.449127778,0,20,1500
3.539374444,0,20,1500
3.552848889,0,20,1500
3.564944444,0.010555,20,1500
2.805653889,0.80952,20,1500
0.843058333,0.967,20,1500
0.683319444,0.97122,20,1500
0.343481167,0.95724,20,1500
0.026411183,0.93792,20,1500
0,0.9231,20,1500
0.002348543,0.94096,20,1500
0.01410725,0.90594,20,1500
0.064826778,0.70994,20,1500
0.054804633,0.02316,20,1500
0,0,20,1500
0.013137417,0,20,1500
0.014864261,0,20,1500
0,0,20,1500
0.005830944,0,20,1500
0.015159261,0,20,1500
0.087356944,0,20,1500
0.284151167,0,20,1500
0.803065556,0,20,1500
0.075155833,0,20,1500
0.161236833,0,20,1500
0.280801056,0,20,1500
0.513565833,0,20,1500
0.276805611,0.0113272,20,1500
0.026800433,0.89148,3,0
0.330571389,1.02162,3,0
0.217000833,1.0335,3,0
0.335612278,1.00784,3,0
0.561721111,0.98692,3,0
0.465290389,0.99274,3,0
0.482463167,1.00756,3,0
0.330802444,1.01074,3,0
0.291214444,0.81502,20,1500
0.387176167,0.025636,20,1500
1.165711667,0,20,1500
2.099597778,0,20,1500
3.125312778,0,20,1500
3.446983889,0,20,1500
2.852073333,0,20,1500
1.866742222,0,20,1500
2.553136667,0,20,1500
3.53882,0,20,1500
3.482322222,0,20,1500
3.216227222,0,20,1500
3.162205556,0,20,1500
2.818256667,0,20,1500
3.036918889,0,20,1500
2.508373889,0.012519,20,1500
1.861472778,0.7842,20,1500
0.899176111,0.90776,20,1500
1.382842222,0.92792,20,1500
2.327251667,0.9313,20,1500
1.280616111,0.92732,20,1500
0.726117778,0.93742,20,1500
0.334878444,0.91472,20,1500
0.291555556,0.9013,20,1500
0.348188889,0.7217,20,1500
0.376775944,0.0247,20,1500
0.628227222,0,20,1500
0.909804444,0,20,1500
1.410309444,0,20,1500
1.876217778,0,20,1500
2.834063889,0,20,1500
3.353153889,0,20,1500
3.422858889,0,20,1500
3.54536,0,20,1500
3.563545,0,20,1500
3.536363333,0,20,1500
3.540707222,0,20,1500
3.571370556,0,20,1500
3.437787778,0,20,1500
3.175537222,0.0123284,20,1500
3.087187222,0.83886,20,1500
1.453759444,0.98426,20,1500
0.948681667,0.99678,20,1500
0.482551,0.96818,20,1500
0.250213611,0.9543,20,1500
0.127209722,0.97596,20,1500
0.112323889,0.99166,20,1500
0.007847978,0.9838,20,1500
0.024226261,0.81078,20,1500
0.025678567,0.030974,20,1500
0.011621344,0,20,1500
0.026023078,0,20,1500
0.031886389,0,20,1500
0.035834828,0,20,1500
0.085451222,0,20,1500
0.027342461,0,20,1500
0.026524839,0,20,1500
0.050064939,0,20,1500
0.034461917,0,20,1500
0.157126667,0,20,1500
0.354600167,0,20,1500
2.531011667,0,20,1500
2.788638333,0,20,1500
3.235488889,0.0112456,20,1500
3.543729444,0.64996,20,1500
0.985528333,0.8278,20,1500
0.308929833,0.89812,20,1500
0.240031111,0.91904,20,1500
0.102402722,0.84458,20,1500
0.013155872,0.89168,20,1500
0.012870372,0.92186,20,1500
0,0.80016,20,1500
0.000463899,0.70422,20,1500
0,0.030214,20,1500
0.054216278,0,20,1500
0.100761944,0,20,1500
0.073879222,0,20,1500
0.144793444,0,20,1500
0.421787111,0,20,1500
1.065151111,0,20,1500
0.985267778,0,20,1500
0.253535889,0,20,1500
0,0,20,1500
0,0,20,1500
0.104986333,0,20,1500
0.311690444,0,20,1500
0.713405,0,20,1500
0.559896667,0.0145084,20,1500
2.380507222,0.89668,20,1500
0.700987222,1.0769,20,1500
0.229936722,1.0769,20,1500
0.225960333,1.0769,20,1500
0.311454222,1.0769,20,1500
0.223110889,1.0769,20,1500
0.209438556,1.0769,20,1500
0.127429556,1.0769,20,1500
0.202129944,0.90444,20,1500
0.195948389,0.028652,20,1500
0.213974222,0,20,1500
0.270292111,0,20,1500
0.097743944,0,20,1500
0.023065872,0,20,1500
0.032642433,0,20,1500
0.099629611,0,20,1500
0.111242167,0,20,1500
0.373164889,0,20,1500
1.907696111,0,20,1500
3.200246667,0,20,1500
3.548733333,0,20,1500
3.57484,0,20,1500
3.497238889,0,20,1500
2.784619444,0.0153172,20,1500
2.713771667,0.82632,20,1500
1.328168889,1.0587,20,1500
1.284457778,1.07308,20,1500
3.136433333,1.0531,20,1500
2.913725,1.03212,20,1500
2.437532222,1.03848,20,1500
2.145615,1.05984,20,1500
1.360928333,1.06048,20,1500
1.054221667,0.8721,20,1500
0.472254944,0.03309,20,1500
0.482568444,0,20,1500
1.101309444,0,20,1500
2.069587222,0,20,1500
3.007293889,0,20,1500
3.56126,0,20,1500
3.576066111,0,20,1500
3.574617778,0,20,1500
3.495059444,0,20,1500
3.500507222,0,20,1500
3.547592222,0,20,1500
3.575043889,0,20,1500
3.574293889,0,20,1500
3.574292778,0,20,1500
3.554612222,0.0155278,20,1500
3.385182222,0.79346,20,1500
2.682011111,1.02162,20,1500
1.910605556,1.03728,20,1500
1.960260556,1.02096,20,1500
3.573092778,1.00514,20,1500
3.576066111,1.01212,20,1500
3.576066111,1.02518,20,1500
3.576066111,1.02252,20,1500
3.576066111,0.8383,20,1500
3.576066111,0.033104,20,1500
3.57425,0,20,1500
2.605701111,0,20,1500
1.567892778,0,20,1500
1.263161667,0,20,1500
0.986145556,0,20,1500
2.782072222,0,20,1500
2.873461667,0,20,1500
1.746572222,0,20,1500
0.898444444,0,20,1500
0.343053611,0,20,1500
0.143966833,0,20,1500
0.284955667,0,20,1500
0.326655611,0,20,1500
0.569518333,0.015827,20,1500
0.302026889,0.7568,20,1500
0.317230833,0.99862,20,1500
0.491731167,1.0163,20,1500
0.952437222,0.99412,20,1500
1.647734444,0.97678,20,1500
2.376505556,0.9784,20,1500
1.894948333,1.00416,20,1500
1.926768333,0.99062,20,1500
1.574227222,0.88858,20,1500
1.302845,0.30994,20,1500
1.194999444,0,20,1500
2.00103,0,20,1500
2.604301111,0,20,1500
3.146408889,0,20,1500
3.491134444,0,20,1500
3.33436,0,20,1500
2.918462222,0,20,1500
1.82735,0,20,1500
1.73395,0,20,1500
2.256377222,0,20,1500
2.043458333,0,20,1500
2.019353889,0,20,1500
2.052832778,0,20,1500
1.110620556,0.0153068,20,1500
1.486388889,0.50726,20,1500
